residual,phi1_L8Bo,phi3_Donor,phi2_Toluene
9.86076131526265e-31,0.225485661269017,0.445890415602295,0.328623923128688
9.86076131526265e-31,0.582465860572102,3.61872847573876e-05,0.417497952143141
5.12759588393658e-30,0.222863062693051,0.440690942722684,0.336445994584264
5.12759588393658e-30,0.573289155521956,3.8867525007323e-05,0.426671976953036
1.77493703674728e-30,0.220340204532416,0.435612365514768,0.344047429952817
1.77493703674728e-30,0.56441758528618,4.17462793996026e-05,0.435540668434421
3.3526588471893e-30,0.217907858649134,0.430643426684185,0.351448714666681
3.3526588471893e-30,0.555824213919774,4.48382510432895e-05,0.444130947829182
3.05289170320532e-28,0.215558098705636,0.425774384758477,0.358667516535887
3.05289170320532e-28,0.547485820186069,4.81592320450045e-05,0.452466020581886
3.12783348920131e-28,0.213284059137582,0.420996737372964,0.365719203489454
3.12783348920131e-28,0.539382217099577,5.17261841664027e-05,0.460566056716257
1.77493703674728e-30,0.2110797484221,0.416303006217627,0.372617245360273
1.77493703674728e-30,0.531495723718722,5.5557325455611e-05,0.468448718955822
2.76101316827354e-30,0.208939902441335,0.411686567626588,0.379373529932077
2.76101316827354e-30,0.523810749540014,5.9672223295093e-05,0.47612957823669
5.91645678915759e-30,0.206859867926406,0.407141517490761,0.385998614582832
5.91645678915759e-30,0.516313463495837,6.40918943411776e-05,0.483622444609822
5.12759588393658e-30,0.204835508791583,0.402662562348897,0.39250192885952
5.12759588393658e-30,0.508991527427452,6.88389118656899e-05,0.490939633660682
1.77493703674728e-30,0.202863130112965,0.398244930705967,0.398891939181068
1.77493703674728e-30,0.501833879332536,7.39375210479252e-05,0.498092183146416
1.22273440309257e-29,0.200939415868113,0.393884300162249,0.405176283969638
1.22273440309257e-29,0.494830555487866,7.94137628058162e-05,0.505090030749328
9.86076131526265e-31,0.199061377523365,0.389576737034416,0.411361885442219
9.86076131526265e-31,0.487972543261537,8.52956067987542e-05,0.511942161131664
5.12759588393658e-30,0.197226311256807,0.385318645944056,0.417455042799137
5.12759588393658e-30,0.481251658391675,9.16130942813713e-05,0.518656728514043
4.14151975241031e-30,0.195431762118207,0.38110672742978,0.423461510452014
4.14151975241031e-30,0.474660441945367,9.83984915379017e-05,0.525241159563095
2.76101316827354e-30,0.193675493808506,0.376937942074219,0.429386564117275
2.76101316827354e-30,0.468192073242722,0.000105686454680784,0.531702240302597
3.94430452610506e-30,0.191955463047025,0.372809479960306,0.43523505699267
