residual,phi1_L8Bo,phi3_Donor,phi2_Chloroform
1.5777218104420236e-30,0.46884110374440574,0.18127858385365303,0.3498803124019412
1.5777218104420236e-30,0.6260145307024025,0.010962617542620595,0.36302285175497684
2.129924444096732e-29,0.4703743206002808,0.17660887246001056,0.3530168069397086
2.129924444096732e-29,0.6223567616584341,0.011791798153652458,0.36585144018791343
1.5777218104420236e-30,0.471961324487818,0.17190433959588414,0.35613433591629784
1.5777218104420236e-30,0.6186715561763572,0.012683695582363883,0.36864474824127896
0.0,0.4736050695104954,0.1671660760898756,0.359228854399629
0.0,0.6149587791118768,0.013643053547032285,0.37139816734109093
1.5777218104420236e-30,0.47530871161728866,0.16239535421859835,0.36229593416411293
1.5777218104420236e-30,0.6112183306636123,0.014674974567033915,0.37410669476935376
4.733165431326071e-30,0.47707562486049615,0.15759364340764037,0.3653307317318635
4.733165431326071e-30,0.60745014960635,0.015784947101518725,0.37676490329213125
1.1044052673094165e-29,0.4789094191735294,0.1527626269605561,0.36832795386591444
1.1044052673094165e-29,0.603654216677009,0.016978874740776154,0.37936690858221483
2.3665827156630354e-30,0.48081395982684744,0.14790421985975477,0.37128182031339774
2.3665827156630354e-30,0.599830558110641,0.01826310760555098,0.381906334283808
